RMS Current (A),RMS Voltage (V),Load Combinations,%Belt Tension,Power (W),%Power/Nominal_Power,Normalized_Power,Normalized_Belt_Tension,Normalized_Load,Class_3,Class_4,Class_9,NNNormalized_Power,Load,Load1
2.35,237.28,0,95,265,27,0.62,1,0,3,4,9,0.45,0,1
2.391,237.175,0,95,266,27,0.63,1,0,3,4,9,0.46,0,1
2.361,237.263,0,95,265,27,0.62,1,0,3,4,9,0.45,0,1
2.389,237.242,0,95,266,27,0.63,1,0,3,4,9,0.46,0,1
2.382,237.582,0,95,265,27,0.62,1,0,3,4,9,0.45,0,1
2.387,237.609,0,95,266,27,0.63,1,0,3,4,9,0.46,0,1
2.361,237.52,0,95,266,27,0.63,1,0,3,4,9,0.46,0,1
2.385,237.28,0,95,266,27,0.63,1,0,3,4,9,0.46,0,1
2.347,237.145,0,95,266,27,0.63,1,0,3,4,9,0.46,0,1
2.364,237.513,0,95,265,27,0.62,1,0,3,4,9,0.45,0,1
2.401,237.618,0,95,266,27,0.63,1,0,3,4,9,0.46,0,1
2.365,237.565,0,95,264,27,0.6,1,0,3,4,9,0.44,0,1
2.372,237.33,0,95,266,27,0.63,1,0,3,4,9,0.46,0,1
2.375,237.195,0,95,266,27,0.63,1,0,3,4,9,0.46,0,1
2.36,237.582,0,95,265,27,0.62,1,0,3,4,9,0.45,0,1
2.404,237.405,0,95,267,27,0.65,1,0,3,4,9,0.47,0,1
2.361,237.201,0,95,266,27,0.63,1,0,3,4,9,0.46,0,1
2.415,237.319,0,95,266,27,0.63,1,0,3,4,9,0.46,0,1
2.395,237.819,0,95,266,27,0.63,1,0,3,4,9,0.46,0,1
2.373,237.014,1,95,266,27,0.63,1,0.07,3,4,9,0.46,1,1
2.389,237.023,1,95,266,27,0.63,1,0.07,3,4,9,0.46,1,1
2.378,236.994,1,95,266,27,0.63,1,0.07,3,4,9,0.46,1,1
2.389,237.068,1,95,266,27,0.63,1,0.07,3,4,9,0.46,1,1
2.369,237.112,1,95,266,27,0.63,1,0.07,3,4,9,0.46,1,1
2.403,237.102,1,95,268,27,0.66,1,0.07,3,4,9,0.48,1,1
2.363,237.124,1,95,268,27,0.66,1,0.07,3,4,9,0.48,1,1
2.417,237.201,1,95,267,27,0.65,1,0.07,3,4,9,0.47,1,1
2.391,237.273,1,95,266,27,0.63,1,0.07,3,4,9,0.46,1,1
2.393,237.352,1,95,266,27,0.63,1,0.07,3,4,9,0.46,1,1
2.368,237.386,1,95,266,27,0.63,1,0.07,3,4,9,0.46,1,1
2.394,237.402,1,95,268,27,0.66,1,0.07,3,4,9,0.48,1,1
2.361,237.564,1,95,266,27,0.63,1,0.07,3,4,9,0.46,1,1
2.406,237.639,1,95,266,27,0.63,1,0.07,3,4,9,0.46,1,1
2.367,237.858,1,95,267,27,0.65,1,0.07,3,4,9,0.47,1,1
2.403,237.852,1,95,266,27,0.63,1,0.07,3,4,9,0.46,1,1
2.375,237.789,1,95,266,27,0.63,1,0.07,3,4,9,0.46,1,1
2.385,237.362,1,95,266,27,0.63,1,0.07,3,4,9,0.46,1,1
2.366,237.225,1,95,266,27,0.63,1,0.07,3,4,9,0.46,1,1
2.394,237.222,1,95,266,27,0.63,1,0.07,3,4,9,0.46,1,1
2.361,237.221,1,95,266,27,0.63,1,0.07,3,4,9,0.46,1,1
2.403,237.268,1,95,266,27,0.63,1,0.07,3,4,9,0.46,1,1
2.357,237.352,1,95,267,27,0.65,1,0.07,3,4,9,0.47,1,1
2.392,237.614,1,95,266,27,0.63,1,0.07,3,4,9,0.46,1,1
2.374,237.626,1,95,266,27,0.63,1,0.07,3,4,9,0.46,1,1
2.386,237.718,1,95,265,27,0.62,1,0.07,3,4,9,0.45,1,1
2.384,237.715,1,95,266,27,0.63,1,0.07,3,4,9,0.46,1,1
2.378,237.729,1,95,266,27,0.63,1,0.07,3,4,9,0.46,1,1
2.397,237.535,1,95,266,27,0.63,1,0.07,3,4,9,0.46,1,1
2.396,237.447,1,95,266,27,0.63,1,0.07,3,4,9,0.46,1,1
2.36,237.424,1,95,266,27,0.63,1,0.07,3,4,9,0.46,1,1
2.396,237.386,1,95,266,27,0.63,1,0.07,3,4,9,0.46,1,1
2.37,237.394,1,95,266,27,0.63,1,0.07,3,4,9,0.46,1,1
2.379,237.354,1,95,266,27,0.63,1,0.07,3,4,9,0.46,1,1
2.38,237.305,1,95,266,27,0.63,1,0.07,3,4,9,0.46,1,1
2.38,237.235,1,95,266,27,0.63,1,0.07,3,4,9,0.46,1,1
2.362,237.078,1,95,265,27,0.62,1,0.07,3,4,9,0.45,1,1
2.366,237.067,1,95,265,27,0.62,1,0.07,3,4,9,0.45,1,1
2.415,237.043,1,95,265,27,0.62,1,0.07,3,4,9,0.45,1,1
2.382,237.097,1,95,266,27,0.63,1,0.07,3,4,9,0.46,1,1
2.416,237.106,1,95,265,27,0.62,1,0.07,3,4,9,0.45,1,1
2.37,237.313,1,95,264,27,0.6,1,0.07,3,4,9,0.44,1,1
2.383,237.36,1,95,266,27,0.63,1,0.07,3,4,9,0.46,1,1
2.362,237.373,1,95,265,27,0.62,1,0.07,3,4,9,0.45,1,1
2.388,237.333,1,95,266,27,0.63,1,0.07,3,4,9,0.46,1,1
2.344,237.322,1,95,266,27,0.63,1,0.07,3,4,9,0.46,1,1
2.353,237.347,1,95,266,27,0.63,1,0.07,3,4,9,0.46,1,1
2.389,237.296,1,95,265,27,0.62,1,0.07,3,4,9,0.45,1,1
2.347,237.332,1,95,266,27,0.63,1,0.07,3,4,9,0.46,1,1
2.379,237.371,1,95,264,27,0.6,1,0.07,3,4,9,0.44,1,1
2.372,237.46,1,95,266,27,0.63,1,0.07,3,4,9,0.46,1,1
2.375,237.451,1,95,266,27,0.63,1,0.07,3,4,9,0.46,1,1
2.338,237.396,1,95,264,27,0.6,1,0.07,3,4,9,0.44,1,1
2.384,237.409,1,95,263,27,0.59,1,0.07,3,4,9,0.43,1,1
2.342,237.453,1,95,265,27,0.62,1,0.07,3,4,9,0.45,1,1
2.376,237.449,1,95,264,27,0.6,1,0.07,3,4,9,0.44,1,1
2.349,237.5,1,95,266,27,0.63,1,0.07,3,4,9,0.46,1,1
2.352,237.813,1,95,265,27,0.62,1,0.07,3,4,9,0.45,1,1
2.348,237.825,1,95,262,27,0.57,1,0.07,3,4,9,0.42,1,1
2.334,237.59,1,95,263,27,0.59,1,0.07,3,4,9,0.43,1,1
2.333,237.232,1,95,265,27,0.62,1,0.07,3,4,9,0.45,1,1
2.383,237.262,1,95,263,27,0.59,1,0.07,3,4,9,0.43,1,1
2.339,237.41,1,95,266,27,0.63,1,0.07,3,4,9,0.46,1,1
2.379,237.454,1,95,262,27,0.57,1,0.07,3,4,9,0.42,1,1
2.362,237.64,1,95,263,27,0.59,1,0.07,3,4,9,0.43,1,1
2.367,237.741,1,95,264,27,0.6,1,0.07,3,4,9,0.44,1,1
2.355,237.762,1,95,264,27,0.6,1,0.07,3,4,9,0.44,1,1
2.373,237.811,1,95,265,27,0.62,1,0.07,3,4,9,0.45,1,1
2.338,237.899,1,95,265,27,0.62,1,0.07,3,4,9,0.45,1,1
2.366,237.869,1,95,265,27,0.62,1,0.07,3,4,9,0.45,1,1
2.365,237.793,1,95,265,27,0.62,1,0.07,3,4,9,0.45,1,1
2.338,237.607,1,95,265,27,0.62,1,0.07,3,4,9,0.45,1,1
2.377,237.569,1,95,265,27,0.62,1,0.07,3,4,9,0.45,1,1
2.369,237.595,1,95,265,27,0.62,1,0.07,3,4,9,0.45,1,1
2.381,237.602,1,95,265,27,0.62,1,0.07,3,4,9,0.45,1,1
2.384,237.537,1,95,265,27,0.62,1,0.07,3,4,9,0.45,1,1
2.367,237.581,1,95,265,27,0.62,1,0.07,3,4,9,0.45,1,1
2.391,237.725,1,95,265,27,0.62,1,0.07,3,4,9,0.45,1,1
2.354,237.744,1,95,265,27,0.62,1,0.07,3,4,9,0.45,1,1
2.403,237.63,1,95,265,27,0.62,1,0.07,3,4,9,0.45,1,1
2.441,238.046,2,95,269,27,0.68,1,0.13,3,4,9,0.49,1,1
2.393,237.86,2,95,271,28,0.71,1,0.13,3,4,9,0.51,1,1
2.433,237.674,2,95,271,28,0.71,1,0.13,3,4,9,0.51,1,1
2.37,237.599,2,95,270,27,0.69,1,0.13,3,4,9,0.5,1,1
2.451,237.72,2,95,270,27,0.69,1,0.13,3,4,9,0.5,1,1
2.428,238.038,2,95,270,27,0.69,1,0.13,3,4,9,0.5,1,1
2.418,237.606,2,95,270,27,0.69,1,0.13,3,4,9,0.5,1,1
2.381,237.636,2,95,269,27,0.68,1,0.13,3,4,9,0.49,1,1
2.424,237.529,2,95,269,27,0.68,1,0.13,3,4,9,0.49,1,1
2.376,237.497,2,95,269,27,0.68,1,0.13,3,4,9,0.49,1,1
2.434,237.522,2,95,269,27,0.68,1,0.13,3,4,9,0.49,1,1
2.39,237.544,2,95,269,27,0.68,1,0.13,3,4,9,0.49,1,1
2.427,237.584,2,95,269,27,0.68,1,0.13,3,4,9,0.49,1,1
2.392,237.668,2,95,269,27,0.68,1,0.13,3,4,9,0.49,1,1
2.409,237.769,2,95,268,27,0.66,1,0.13,3,4,9,0.48,1,1
2.404,237.688,2,95,268,27,0.66,1,0.13,3,4,9,0.48,1,1
2.38,237.799,2,95,268,27,0.66,1,0.13,3,4,9,0.48,1,1
2.37,237.903,2,95,268,27,0.66,1,0.13,3,4,9,0.48,1,1
2.416,237.961,2,95,268,27,0.66,1,0.13,3,4,9,0.48,1,1
2.393,237.818,2,95,268,27,0.66,1,0.13,3,4,9,0.48,1,1
2.385,237.682,2,95,267,27,0.65,1,0.13,3,4,9,0.47,1,1
2.369,237.543,2,95,268,27,0.66,1,0.13,3,4,9,0.48,1,1
2.437,237.47,2,95,269,27,0.68,1,0.13,3,4,9,0.49,1,1
2.366,237.536,2,95,268,27,0.66,1,0.13,3,4,9,0.48,1,1
2.388,238.014,2,95,269,27,0.68,1,0.13,3,4,9,0.49,1,1
2.396,237.694,2,95,268,27,0.66,1,0.13,3,4,9,0.48,1,1
2.407,237.625,2,95,269,27,0.68,1,0.13,3,4,9,0.49,1,1
2.375,237.795,2,95,268,27,0.66,1,0.13,3,4,9,0.48,1,1
2.439,238.024,2,95,269,27,0.68,1,0.13,3,4,9,0.49,1,1
2.378,238.084,2,95,269,27,0.68,1,0.13,3,4,9,0.49,1,1
2.441,237.789,2,95,268,27,0.66,1,0.13,3,4,9,0.48,1,1
2.386,237.595,2,95,269,27,0.68,1,0.13,3,4,9,0.49,1,1
2.421,237.577,2,95,269,27,0.68,1,0.13,3,4,9,0.49,1,1
2.403,237.745,2,95,270,27,0.69,1,0.13,3,4,9,0.5,1,1
2.395,238.006,2,95,268,27,0.66,1,0.13,3,4,9,0.48,1,1
2.411,238.096,2,95,269,27,0.68,1,0.13,3,4,9,0.49,1,1
2.375,238.099,2,95,268,27,0.66,1,0.13,3,4,9,0.48,1,1
2.357,237.724,2,95,269,27,0.68,1,0.13,3,4,9,0.49,1,1
2.438,237.576,2,95,270,27,0.69,1,0.13,3,4,9,0.5,1,1
2.367,237.672,2,95,269,27,0.68,1,0.13,3,4,9,0.49,1,1
2.387,237.794,2,95,268,27,0.66,1,0.13,3,4,9,0.48,1,1
2.401,237.855,2,95,268,27,0.66,1,0.13,3,4,9,0.48,1,1
2.38,237.957,2,95,268,27,0.66,1,0.13,3,4,9,0.48,1,1
2.415,237.993,2,95,268,27,0.66,1,0.13,3,4,9,0.48,1,1
2.361,237.835,2,95,267,27,0.65,1,0.13,3,4,9,0.47,1,1
2.432,237.874,2,95,268,27,0.66,1,0.13,3,4,9,0.48,1,1
2.374,237.667,2,95,267,27,0.65,1,0.13,3,4,9,0.47,1,1
2.405,237.715,2,95,267,27,0.65,1,0.13,3,4,9,0.47,1,1
2.397,237.593,2,95,267,27,0.65,1,0.13,3,4,9,0.47,1,1
2.376,237.571,2,95,267,27,0.65,1,0.13,3,4,9,0.47,1,1
2.401,237.521,2,95,266,27,0.63,1,0.13,3,4,9,0.46,1,1
2.357,237.572,2,95,267,27,0.65,1,0.13,3,4,9,0.47,1,1
2.412,237.54,2,95,268,27,0.66,1,0.13,3,4,9,0.48,1,1
2.341,237.458,2,95,267,27,0.65,1,0.13,3,4,9,0.47,1,1
2.36,237.466,2,95,267,27,0.65,1,0.13,3,4,9,0.47,1,1
2.421,237.433,2,95,267,27,0.65,1,0.13,3,4,9,0.47,1,1
2.372,237.47,2,95,267,27,0.65,1,0.13,3,4,9,0.47,1,1
2.402,237.573,2,95,267,27,0.65,1,0.13,3,4,9,0.47,1,1
2.372,237.643,2,95,266,27,0.63,1,0.13,3,4,9,0.46,1,1
2.408,237.688,2,95,267,27,0.65,1,0.13,3,4,9,0.47,1,1
2.356,237.714,2,95,267,27,0.65,1,0.13,3,4,9,0.47,1,1
2.427,237.872,2,95,268,27,0.66,1,0.13,3,4,9,0.48,1,1
2.353,237.932,2,95,267,27,0.65,1,0.13,3,4,9,0.47,1,1
2.424,237.944,2,95,267,27,0.65,1,0.13,3,4,9,0.47,1,1
2.368,237.929,2,95,267,27,0.65,1,0.13,3,4,9,0.47,1,1
2.403,237.886,2,95,267,27,0.65,1,0.13,3,4,9,0.47,1,1
2.388,237.701,2,95,266,27,0.63,1,0.13,3,4,9,0.46,1,1
2.389,237.521,2,95,266,27,0.63,1,0.13,3,4,9,0.46,1,1
2.399,237.43,2,95,266,27,0.63,1,0.13,3,4,9,0.46,1,1
2.359,237.333,2,95,266,27,0.63,1,0.13,3,4,9,0.46,1,1
2.42,237.289,2,95,266,27,0.63,1,0.13,3,4,9,0.46,1,1
2.352,237.405,2,95,266,27,0.63,1,0.13,3,4,9,0.46,1,1
2.355,237.353,2,95,266,27,0.63,1,0.13,3,4,9,0.46,1,1
2.402,237.421,2,95,266,27,0.63,1,0.13,3,4,9,0.46,1,1
2.367,237.485,2,95,266,27,0.63,1,0.13,3,4,9,0.46,1,1
2.382,237.61,2,95,266,27,0.63,1,0.13,3,4,9,0.46,1,1
2.366,237.663,2,95,266,27,0.63,1,0.13,3,4,9,0.46,1,1
2.406,237.799,2,95,266,27,0.63,1,0.13,3,4,9,0.46,1,1
2.346,237.818,2,95,266,27,0.63,1,0.13,3,4,9,0.46,1,1
2.394,237.364,2,95,265,27,0.62,1,0.13,3,4,9,0.45,1,1
2.414,237.425,8,95,270,27,0.69,1,0.53,3,4,9,0.5,1,1
2.363,237.384,8,95,267,27,0.65,1,0.53,3,4,9,0.47,1,1
2.427,237.426,8,95,270,27,0.69,1,0.53,3,4,9,0.5,1,1
2.368,237.421,8,95,268,27,0.66,1,0.53,3,4,9,0.48,1,1
2.422,237.582,8,95,269,27,0.68,1,0.53,3,4,9,0.49,1,1
2.381,237.661,8,95,269,27,0.68,1,0.53,3,4,9,0.49,1,1
2.403,237.844,8,95,268,27,0.66,1,0.53,3,4,9,0.48,1,1
2.378,237.858,8,95,266,27,0.63,1,0.53,3,4,9,0.46,1,1
2.351,237.732,8,95,266,27,0.63,1,0.53,3,4,9,0.46,1,1
2.419,237.702,8,95,268,27,0.66,1,0.53,3,4,9,0.48,1,1
2.35,237.757,8,95,267,27,0.65,1,0.53,3,4,9,0.47,1,1
2.425,237.789,8,95,268,27,0.66,1,0.53,3,4,9,0.48,1,1
2.366,237.73,8,95,267,27,0.65,1,0.53,3,4,9,0.47,1,1
2.397,237.727,8,95,267,27,0.65,1,0.53,3,4,9,0.47,1,1
2.38,237.632,8,95,267,27,0.65,1,0.53,3,4,9,0.47,1,1
2.382,237.602,8,95,266,27,0.63,1,0.53,3,4,9,0.46,1,1
2.41,237.53,8,95,268,27,0.66,1,0.53,3,4,9,0.48,1,1
2.358,237.436,8,95,266,27,0.63,1,0.53,3,4,9,0.46,1,1
2.408,237.417,8,95,267,27,0.65,1,0.53,3,4,9,0.47,1,1
2.333,237.341,8,95,266,27,0.63,1,0.53,3,4,9,0.46,1,1
2.42,237.387,8,95,266,27,0.63,1,0.53,3,4,9,0.46,1,1
2.346,237.437,8,95,264,27,0.6,1,0.53,3,4,9,0.44,1,1
2.404,237.632,8,95,265,27,0.62,1,0.53,3,4,9,0.45,1,1
2.363,237.858,8,95,266,27,0.63,1,0.53,3,4,9,0.46,1,1
2.382,237.763,8,95,265,27,0.62,1,0.53,3,4,9,0.45,1,1
2.38,237.515,8,95,266,27,0.63,1,0.53,3,4,9,0.46,1,1
2.35,237.322,8,95,264,27,0.6,1,0.53,3,4,9,0.44,1,1
2.397,237.416,8,95,266,27,0.63,1,0.53,3,4,9,0.46,1,1
2.331,237.674,8,95,264,27,0.6,1,0.53,3,4,9,0.44,1,1
2.418,237.799,8,95,266,27,0.63,1,0.53,3,4,9,0.46,1,1
2.42,237.188,8,95,266,27,0.63,1,0.53,3,4,9,0.46,1,1
2.342,237.353,8,95,265,27,0.62,1,0.53,3,4,9,0.45,1,1
2.389,237.687,8,95,265,27,0.62,1,0.53,3,4,9,0.45,1,1
2.364,237.642,8,95,265,27,0.62,1,0.53,3,4,9,0.45,1,1
2.372,237.366,8,95,265,27,0.62,1,0.53,3,4,9,0.45,1,1
2.39,237.186,8,95,266,27,0.63,1,0.53,3,4,9,0.46,1,1
2.35,237.416,8,95,264,27,0.6,1,0.53,3,4,9,0.44,1,1
2.335,237.586,8,95,264,27,0.6,1,0.53,3,4,9,0.44,1,1
2.413,237.325,8,95,266,27,0.63,1,0.53,3,4,9,0.46,1,1
2.338,237.118,8,95,264,27,0.6,1,0.53,3,4,9,0.44,1,1
2.41,236.934,8,95,264,27,0.6,1,0.53,3,4,9,0.44,1,1
2.356,236.993,8,95,265,27,0.62,1,0.53,3,4,9,0.45,1,1
2.384,237.031,8,95,264,27,0.6,1,0.53,3,4,9,0.44,1,1
2.377,237.123,8,95,265,27,0.62,1,0.53,3,4,9,0.45,1,1
2.353,237.369,8,95,264,27,0.6,1,0.53,3,4,9,0.44,1,1
2.334,237.497,8,95,263,27,0.59,1,0.53,3,4,9,0.43,1,1
2.409,237.529,8,95,265,27,0.62,1,0.53,3,4,9,0.45,1,1
2.338,237.403,8,95,262,27,0.57,1,0.53,3,4,9,0.42,1,1
2.402,237.261,8,95,264,27,0.6,1,0.53,3,4,9,0.44,1,1
2.341,237.145,8,95,263,27,0.59,1,0.53,3,4,9,0.43,1,1
2.394,237.092,8,95,263,27,0.59,1,0.53,3,4,9,0.43,1,1
2.351,236.997,8,95,264,27,0.6,1,0.53,3,4,9,0.44,1,1
2.363,237.102,8,95,263,27,0.59,1,0.53,3,4,9,0.43,1,1
2.384,237.238,8,95,265,27,0.62,1,0.53,3,4,9,0.45,1,1
2.343,237.348,8,95,263,27,0.59,1,0.53,3,4,9,0.43,1,1
2.397,237.507,8,95,266,27,0.63,1,0.53,3,4,9,0.46,1,1
2.344,237.615,8,95,263,27,0.59,1,0.53,3,4,9,0.43,1,1
2.408,237.682,8,95,266,27,0.63,1,0.53,3,4,9,0.46,1,1
2.348,237.478,8,95,264,27,0.6,1,0.53,3,4,9,0.44,1,1
2.374,237.312,8,95,264,27,0.6,1,0.53,3,4,9,0.44,1,1
2.372,237.266,8,95,266,27,0.63,1,0.53,3,4,9,0.46,1,1
2.391,237.619,8,95,266,27,0.63,1,0.53,3,4,9,0.46,1,1
2.337,237.549,8,95,263,27,0.59,1,0.53,3,4,9,0.43,1,1
2.406,237.315,8,95,265,27,0.62,1,0.53,3,4,9,0.45,1,1
2.333,237.115,8,95,262,27,0.57,1,0.53,3,4,9,0.42,1,1
2.403,237.134,8,95,265,27,0.62,1,0.53,3,4,9,0.45,1,1
2.351,237.271,8,95,264,27,0.6,1,0.53,3,4,9,0.44,1,1
2.388,237.504,8,95,265,27,0.62,1,0.53,3,4,9,0.45,1,1
2.372,237.51,8,95,265,27,0.62,1,0.53,3,4,9,0.45,1,1
2.36,237.405,8,95,264,27,0.6,1,0.53,3,4,9,0.44,1,1
2.344,237.056,8,95,263,27,0.59,1,0.53,3,4,9,0.43,1,1
2.408,237.168,8,95,266,27,0.63,1,0.53,3,4,9,0.46,1,1
2.331,237.254,8,95,262,27,0.57,1,0.53,3,4,9,0.42,1,1
2.415,237.286,8,95,266,27,0.63,1,0.53,3,4,9,0.46,1,1
2.356,237.536,8,95,265,27,0.62,1,0.53,3,4,9,0.45,1,1
2.364,237.405,8,95,263,27,0.59,1,0.53,3,4,9,0.43,1,1
2.388,237.321,8,95,264,27,0.6,1,0.53,3,4,9,0.44,1,1
2.35,237.241,8,95,262,27,0.57,1,0.53,3,4,9,0.42,1,1
2.323,237.175,8,95,262,27,0.57,1,0.53,3,4,9,0.42,1,1
2.329,237.149,8,95,263,27,0.59,1,0.53,3,4,9,0.43,1,1
2.405,237.102,8,95,265,27,0.62,1,0.53,3,4,9,0.45,1,1
2.358,237.072,8,95,264,27,0.6,1,0.53,3,4,9,0.44,1,1
2.368,237.056,8,95,263,27,0.59,1,0.53,3,4,9,0.43,1,1
2.367,237.267,8,95,263,27,0.59,1,0.53,3,4,9,0.43,1,1
2.336,237.666,8,95,263,27,0.59,1,0.53,3,4,9,0.43,1,1
2.376,237.591,4,95,266,27,0.63,1,0.27,3,4,9,0.46,1,1
2.459,237.618,4,95,271,28,0.71,1,0.27,3,4,9,0.51,1,1
2.419,237.626,4,95,269,27,0.68,1,0.27,3,4,9,0.49,1,1
2.406,237.645,4,95,269,27,0.68,1,0.27,3,4,9,0.49,1,1
2.444,237.652,4,95,269,27,0.68,1,0.27,3,4,9,0.49,1,1
2.377,237.529,4,95,269,27,0.68,1,0.27,3,4,9,0.49,1,1
2.458,237.445,4,95,271,28,0.71,1,0.27,3,4,9,0.51,1,1
2.367,236.902,4,95,267,27,0.65,1,0.27,3,4,9,0.47,1,1
2.453,236.828,4,95,269,27,0.68,1,0.27,3,4,9,0.49,1,1
2.378,236.797,4,95,266,27,0.63,1,0.27,3,4,9,0.46,1,1
2.427,236.853,4,95,269,27,0.68,1,0.27,3,4,9,0.49,1,1
2.417,236.878,4,95,266,27,0.63,1,0.27,3,4,9,0.46,1,1
2.402,236.876,4,95,267,27,0.65,1,0.27,3,4,9,0.47,1,1
2.432,236.97,4,95,269,27,0.68,1,0.27,3,4,9,0.49,1,1
2.368,237.057,4,95,266,27,0.63,1,0.27,3,4,9,0.46,1,1
2.37,237.228,4,95,266,27,0.63,1,0.27,3,4,9,0.46,1,1
2.462,237.293,4,95,269,27,0.68,1,0.27,3,4,9,0.49,1,1
2.376,237.32,4,95,267,27,0.65,1,0.27,3,4,9,0.47,1,1
2.433,237.352,4,95,269,27,0.68,1,0.27,3,4,9,0.49,1,1
2.406,237.32,4,95,267,27,0.65,1,0.27,3,4,9,0.47,1,1
2.405,237.218,4,95,267,27,0.65,1,0.27,3,4,9,0.47,1,1
2.424,237.244,4,95,267,27,0.65,1,0.27,3,4,9,0.47,1,1
2.387,237.307,4,95,266,27,0.63,1,0.27,3,4,9,0.46,1,1
2.455,237.292,4,95,269,27,0.68,1,0.27,3,4,9,0.49,1,1
2.361,237.26,4,95,266,27,0.63,1,0.27,3,4,9,0.46,1,1
2.461,237.183,4,95,269,27,0.68,1,0.27,3,4,9,0.49,1,1
2.384,237.165,4,95,266,27,0.63,1,0.27,3,4,9,0.46,1,1
2.445,237.19,4,95,269,27,0.68,1,0.27,3,4,9,0.49,1,1
2.399,237.262,4,95,266,27,0.63,1,0.27,3,4,9,0.46,1,1
2.403,237.163,4,95,267,27,0.65,1,0.27,3,4,9,0.47,1,1
2.423,237.121,4,95,268,27,0.66,1,0.27,3,4,9,0.48,1,1
2.481,236.73,4,95,269,27,0.68,1,0.27,3,4,9,0.49,1,1
2.389,236.721,4,95,266,27,0.63,1,0.27,3,4,9,0.46,1,1
2.458,236.715,4,95,269,27,0.68,1,0.27,3,4,9,0.49,1,1
2.406,236.845,4,95,266,27,0.63,1,0.27,3,4,9,0.46,1,1
2.423,236.94,4,95,268,27,0.66,1,0.27,3,4,9,0.48,1,1
2.432,237.013,4,95,266,27,0.63,1,0.27,3,4,9,0.46,1,1
2.386,237.223,4,95,267,27,0.65,1,0.27,3,4,9,0.47,1,1
2.364,237.312,4,95,266,27,0.63,1,0.27,3,4,9,0.46,1,1
2.458,237.211,4,95,268,27,0.66,1,0.27,3,4,9,0.48,1,1
2.375,237.373,4,95,266,27,0.63,1,0.27,3,4,9,0.46,1,1
2.446,237.434,4,95,269,27,0.68,1,0.27,3,4,9,0.49,1,1
2.397,237.49,4,95,266,27,0.63,1,0.27,3,4,9,0.46,1,1
2.412,237.416,4,95,267,27,0.65,1,0.27,3,4,9,0.47,1,1
2.389,237.312,4,95,267,27,0.65,1,0.27,3,4,9,0.47,1,1
2.429,237.208,4,95,267,27,0.65,1,0.27,3,4,9,0.47,1,1
2.372,237.24,4,95,267,27,0.65,1,0.27,3,4,9,0.47,1,1
2.445,237.128,4,95,269,27,0.68,1,0.27,3,4,9,0.49,1,1
2.444,237.405,4,95,270,27,0.69,1,0.27,3,4,9,0.5,1,1
2.386,237.53,4,95,267,27,0.65,1,0.27,3,4,9,0.47,1,1
2.42,237.557,4,95,269,27,0.68,1,0.27,3,4,9,0.49,1,1
2.394,237.714,4,95,267,27,0.65,1,0.27,3,4,9,0.47,1,1
2.426,237.741,4,95,269,27,0.68,1,0.27,3,4,9,0.49,1,1
2.369,237.779,4,95,267,27,0.65,1,0.27,3,4,9,0.47,1,1
2.447,237.77,4,95,268,27,0.66,1,0.27,3,4,9,0.48,1,1
2.389,237.689,4,95,267,27,0.65,1,0.27,3,4,9,0.47,1,1
2.458,237.551,4,95,270,27,0.69,1,0.27,3,4,9,0.5,1,1
2.395,237.523,4,95,267,27,0.65,1,0.27,3,4,9,0.47,1,1
2.412,237.07,4,95,266,27,0.63,1,0.27,3,4,9,0.46,1,1
2.412,236.881,4,95,267,27,0.65,1,0.27,3,4,9,0.47,1,1
2.379,237.083,4,95,267,27,0.65,1,0.27,3,4,9,0.47,1,1
2.447,237.061,4,95,269,27,0.68,1,0.27,3,4,9,0.49,1,1
2.36,237.061,4,95,266,27,0.63,1,0.27,3,4,9,0.46,1,1
2.454,236.992,4,95,269,27,0.68,1,0.27,3,4,9,0.49,1,1
2.384,237.055,4,95,267,27,0.65,1,0.27,3,4,9,0.47,1,1
2.436,237.059,4,95,269,27,0.68,1,0.27,3,4,9,0.49,1,1
2.403,237.039,4,95,267,27,0.65,1,0.27,3,4,9,0.47,1,1
2.404,237.029,4,95,267,27,0.65,1,0.27,3,4,9,0.47,1,1
2.425,236.921,4,95,268,27,0.66,1,0.27,3,4,9,0.48,1,1
2.371,236.851,4,95,266,27,0.63,1,0.27,3,4,9,0.46,1,1
2.455,236.92,4,95,268,27,0.66,1,0.27,3,4,9,0.48,1,1
2.355,236.888,4,95,266,27,0.63,1,0.27,3,4,9,0.46,1,1
2.378,236.876,4,95,266,27,0.63,1,0.27,3,4,9,0.46,1,1
2.397,237.027,4,95,266,27,0.63,1,0.27,3,4,9,0.46,1,1
2.409,237.083,4,95,266,27,0.63,1,0.27,3,4,9,0.46,1,1
2.417,237.274,4,95,267,27,0.65,1,0.27,3,4,9,0.47,1,1
2.385,237.36,4,95,266,27,0.63,1,0.27,3,4,9,0.46,1,1
2.355,237.225,4,95,266,27,0.63,1,0.27,3,4,9,0.46,1,1
2.372,236.949,4,95,266,27,0.63,1,0.27,3,4,9,0.46,1,1
2.43,236.647,4,95,268,27,0.66,1,0.27,3,4,9,0.48,1,1
2.388,236.665,4,95,265,27,0.62,1,0.27,3,4,9,0.45,1,1
2.416,236.724,4,95,266,27,0.63,1,0.27,3,4,9,0.46,1,1
2.379,236.808,4,95,266,27,0.63,1,0.27,3,4,9,0.46,1,1
2.495,237.427,9,95,269,27,0.68,1,0.6,3,4,9,0.49,2,2
