Workstation_ID,RMS_Current(A),RMS_Voltage(V),PF,Power(W),Power(KW)
9,3.02,240.74,0.483,361.46,0.361
9,3.02,240.754,0.482,360.243,0.36
9,3.032,240.756,0.484,361.858,0.362
9,3.031,240.775,0.485,364.072,0.364
9,3.028,240.801,0.482,360.87,0.361
9,3.025,240.827,0.482,360.445,0.36
9,3.015,240.85,0.484,361.387,0.361
9,3.019,240.842,0.483,360.809,0.361
9,3.044,240.832,0.483,363.4,0.363
9,3.032,240.793,0.483,362.174,0.362
9,3.025,240.746,0.482,361.229,0.361
9,3.02,240.678,0.482,359.899,0.36
9,3.025,240.617,0.483,360.914,0.361
9,3.03,240.542,0.483,362.133,0.362
9,3.031,240.489,0.483,362.653,0.363
9,3.03,240.418,0.483,361.598,0.362
9,3.02,240.349,0.481,360.57,0.361
9,3.01,240.295,0.483,360.433,0.36
9,3.024,240.221,0.482,359.823,0.36
9,3.044,240.197,0.483,363.127,0.363
9,3.026,240.219,0.483,362.79,0.363
9,3.03,240.221,0.482,360.899,0.361
9,3.026,240.271,0.482,361.012,0.361
9,3.016,240.383,0.482,360.753,0.361
9,3.035,240.473,0.483,362.379,0.362
9,3.041,240.564,0.483,363.308,0.363
9,3.028,240.642,0.483,361.867,0.362
9,3.022,240.694,0.482,361.103,0.361
9,3.02,240.722,0.482,360.097,0.36
9,3.027,240.752,0.483,360.995,0.361
9,3.042,240.769,0.484,364.168,0.364
9,3.029,240.765,0.483,361.935,0.362
9,3.027,240.754,0.483,360.881,0.361
9,3.016,240.715,0.483,364.118,0.364
9,3.02,240.663,0.483,364.02,0.364
9,3.02,240.663,0.483,359.872,0.36
9,3.02,240.663,0.483,358.346,0.358
9,3.02,240.663,0.483,357.278,0.357
9,3.02,240.663,0.483,357.706,0.358
9,3.02,240.663,0.483,360.819,0.361
9,3.02,240.663,0.483,359.288,0.359
9,3.02,240.663,0.483,358.107,0.358
9,3.02,240.663,0.483,356.314,0.356
9,3.02,240.663,0.483,356.272,0.356
9,3.02,240.663,0.483,358.985,0.359
9,3.02,240.663,0.483,359.361,0.359
9,3.02,240.663,0.483,356.827,0.357
9,3.02,240.663,0.483,357.48,0.357
9,3.02,240.663,0.483,356.306,0.356
9,3.02,240.663,0.483,356.442,0.356
9,3.02,240.663,0.483,360.994,0.361
9,3.02,240.663,0.483,358.632,0.359
9,3.02,240.663,0.483,357.838,0.358
9,3.02,240.663,0.483,357.18,0.357
9,3.02,240.663,0.483,355.934,0.356
9,3.02,240.663,0.483,358.292,0.358
9,3.02,240.663,0.483,360.193,0.36
9,3.02,240.663,0.483,357.307,0.357
9,3.02,240.663,0.483,356.429,0.356
9,3.02,240.663,0.483,356.492,0.356
9,3.02,240.663,0.483,355.652,0.356
9,3.02,240.663,0.483,359.285,0.359
9,3.02,240.663,0.483,358.106,0.358
9,3.02,240.663,0.483,356.867,0.357
9,3.02,240.663,0.483,356.804,0.357
9,3.02,240.663,0.483,356.334,0.356
9,3.02,240.663,0.483,358.144,0.358
9,3.02,240.663,0.483,358.844,0.359
9,3.02,240.663,0.483,355.618,0.356
9,3.02,240.663,0.483,357.158,0.357
9,3.02,240.663,0.483,356.174,0.356
9,3.02,240.663,0.483,356.388,0.356
9,3.02,240.663,0.483,359.836,0.36
9,3.02,240.663,0.483,357.465,0.357
9,3.02,240.663,0.483,356.051,0.356
9,3.02,240.663,0.483,356.337,0.356
9,3.02,240.663,0.483,355.727,0.356
9,3.02,240.663,0.483,349.634,0.35
9,3.02,240.663,0.483,349.15,0.349
9,3.02,240.663,0.483,348.398,0.348
9,3.02,240.663,0.483,352.898,0.353
9,3.02,240.663,0.483,350.377,0.35
9,3.02,240.663,0.483,349.171,0.349
9,3.02,240.663,0.483,349.293,0.349
9,3.02,240.663,0.483,348.9,0.349
9,3.02,240.663,0.483,350.235,0.35
9,3.02,240.663,0.483,351.531,0.352
9,3.02,240.663,0.483,349.505,0.35
9,3.02,240.663,0.483,350.234,0.35
9,3.02,240.663,0.483,349.535,0.35
9,3.02,240.663,0.483,348.937,0.349
9,3.02,240.663,0.483,352.696,0.353
9,3.02,240.663,0.483,350.987,0.351
9,3.02,240.663,0.483,350.224,0.35
9,3.02,240.663,0.483,351.221,0.351
9,3.02,240.663,0.483,354.186,0.354
9,3.02,240.663,0.483,354.186,0.354
9,3.02,240.663,0.483,354.186,0.354
9,3.02,240.663,0.483,354.186,0.354
9,3.02,240.663,0.483,354.186,0.354
